,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
0,48,Stu,00:00:06,1,Wednesday,9,22,2021,2021-09-22 00:00:06,0.0,0
1,30457,Stu,01:00:01,885,Wednesday,9,22,2021,2021-09-22 01:00:01,884.0,1
2,79572,Stu,02:00:11,1280,Wednesday,9,22,2021,2021-09-22 02:00:11,395.0,2
3,122938,Stu,03:00:17,1648,Wednesday,9,22,2021,2021-09-22 03:00:17,368.0,3
4,164018,Stu,04:00:52,1702,Wednesday,9,22,2021,2021-09-22 04:00:52,54.0,4
5,206054,Stu,05:00:36,1989,Wednesday,9,22,2021,2021-09-22 05:00:36,287.0,5
6,267932,Stu,06:00:00,2619,Wednesday,9,22,2021,2021-09-22 06:00:00,630.0,6
7,354812,Stu,07:00:05,3742,Wednesday,9,22,2021,2021-09-22 07:00:05,1123.0,7
8,602596,Stu,08:00:00,8581,Wednesday,9,22,2021,2021-09-22 08:00:00,4839.0,8
9,1038380,Stu,09:00:00,17539,Wednesday,9,22,2021,2021-09-22 09:00:00,8958.0,9
10,1624433,Stu,10:00:00,29272,Wednesday,9,22,2021,2021-09-22 10:00:00,11733.0,10
11,2286057,Stu,11:00:00,43307,Wednesday,9,22,2021,2021-09-22 11:00:00,14035.0,11
12,3128628,Stu,12:00:00,60445,Wednesday,9,22,2021,2021-09-22 12:00:00,17138.0,12
13,4109112,Stu,13:00:00,82056,Wednesday,9,22,2021,2021-09-22 13:00:00,21611.0,13
14,5035941,Stu,14:00:00,103692,Wednesday,9,22,2021,2021-09-22 14:00:00,21636.0,14
15,5913613,Stu,15:00:00,123979,Wednesday,9,22,2021,2021-09-22 15:00:00,20287.0,15
16,6720252,Stu,16:00:00,143133,Wednesday,9,22,2021,2021-09-22 16:00:00,19154.0,16
17,7235251,Stu,17:00:00,154309,Wednesday,9,22,2021,2021-09-22 17:00:00,11176.0,17
18,7926955,Stu,18:00:00,170273,Wednesday,9,22,2021,2021-09-22 18:00:00,15964.0,18
19,8428896,Stu,19:00:00,180834,Wednesday,9,22,2021,2021-09-22 19:00:00,10561.0,19
20,8843964,Stu,20:00:00,188811,Wednesday,9,22,2021,2021-09-22 20:00:00,7977.0,20
21,9185346,Stu,21:00:01,196562,Wednesday,9,22,2021,2021-09-22 21:00:01,7751.0,21
22,9383115,Stu,22:00:00,200316,Wednesday,9,22,2021,2021-09-22 22:00:00,3754.0,22
23,9513776,Stu,23:00:01,202867,Wednesday,9,22,2021,2021-09-22 23:00:01,2551.0,23
0,0,Atki,00:00:01,0,Wednesday,9,22,2021,2021-09-22 00:00:01,0.0,0
1,30444,Atki,01:00:00,132,Wednesday,9,22,2021,2021-09-22 01:00:00,132.0,1
2,79427,Atki,02:00:00,159,Wednesday,9,22,2021,2021-09-22 02:00:00,27.0,2
3,122741,Atki,03:00:00,183,Wednesday,9,22,2021,2021-09-22 03:00:00,24.0,3
4,163375,Atki,04:00:00,198,Wednesday,9,22,2021,2021-09-22 04:00:00,15.0,4
5,205637,Atki,05:00:00,220,Wednesday,9,22,2021,2021-09-22 05:00:00,22.0,5
6,354634,Atki,06:00:00,377,Wednesday,9,22,2021,2021-09-22 06:00:00,157.0,6
7,354616,Atki,07:00:00,377,Wednesday,9,22,2021,2021-09-22 07:00:00,0.0,7
8,602578,Atki,08:00:00,1483,Wednesday,9,22,2021,2021-09-22 08:00:00,1106.0,8
9,1038443,Atki,09:00:00,4551,Wednesday,9,22,2021,2021-09-22 09:00:00,3068.0,9
10,1624479,Atki,10:00:00,9539,Wednesday,9,22,2021,2021-09-22 10:00:00,4988.0,10
11,2286091,Atki,11:00:00,15315,Wednesday,9,22,2021,2021-09-22 11:00:00,5776.0,11
12,4109096,Atki,12:00:00,33759,Wednesday,9,22,2021,2021-09-22 12:00:00,18444.0,12
13,4109211,Atki,13:00:00,33760,Wednesday,9,22,2021,2021-09-22 13:00:00,1.0,13
14,5036100,Atki,14:00:00,42339,Wednesday,9,22,2021,2021-09-22 14:00:00,8579.0,14
15,5913578,Atki,15:00:00,51019,Wednesday,9,22,2021,2021-09-22 15:00:00,8680.0,15
16,6720304,Atki,16:00:00,59725,Wednesday,9,22,2021,2021-09-22 16:00:00,8706.0,16
17,7235141,Atki,17:00:00,63368,Wednesday,9,22,2021,2021-09-22 17:00:00,3643.0,17
18,7926969,Atki,18:00:00,68119,Wednesday,9,22,2021,2021-09-22 18:00:00,4751.0,18
19,8428974,Atki,19:00:00,69896,Wednesday,9,22,2021,2021-09-22 19:00:00,1777.0,19
20,9185245,Atki,20:00:00,72308,Wednesday,9,22,2021,2021-09-22 20:00:00,2412.0,20
21,9383156,Atki,21:00:00,72766,Wednesday,9,22,2021,2021-09-22 21:00:00,458.0,21
22,9383116,Atki,22:00:00,72766,Wednesday,9,22,2021,2021-09-22 22:00:00,0.0,22
23,9513719,Atki,23:00:00,73044,Wednesday,9,22,2021,2021-09-22 23:00:00,278.0,23
0,47,Wood,00:00:06,0,Wednesday,9,22,2021,2021-09-22 00:00:06,0.0,0
1,30472,Wood,01:00:02,166,Wednesday,9,22,2021,2021-09-22 01:00:02,166.0,1
2,79610,Wood,02:00:13,347,Wednesday,9,22,2021,2021-09-22 02:00:13,181.0,2
3,123031,Wood,03:00:25,455,Wednesday,9,22,2021,2021-09-22 03:00:25,108.0,3
4,163829,Wood,04:00:37,770,Wednesday,9,22,2021,2021-09-22 04:00:37,315.0,4
5,206224,Wood,05:00:51,875,Wednesday,9,22,2021,2021-09-22 05:00:51,105.0,5
6,267953,Wood,06:00:00,1114,Wednesday,9,22,2021,2021-09-22 06:00:00,239.0,6
7,354699,Wood,07:00:02,1582,Wednesday,9,22,2021,2021-09-22 07:00:02,468.0,7
8,602605,Wood,08:00:00,3487,Wednesday,9,22,2021,2021-09-22 08:00:00,1905.0,8
9,1038484,Wood,09:00:00,8265,Wednesday,9,22,2021,2021-09-22 09:00:00,4778.0,9
10,1624314,Wood,10:00:00,15462,Wednesday,9,22,2021,2021-09-22 10:00:00,7197.0,10
11,2286278,Wood,11:00:00,22382,Wednesday,9,22,2021,2021-09-22 11:00:00,6920.0,11
12,3128779,Wood,12:00:00,34605,Wednesday,9,22,2021,2021-09-22 12:00:00,12223.0,12
13,4109100,Wood,13:00:00,47693,Wednesday,9,22,2021,2021-09-22 13:00:00,13088.0,13
14,5035937,Wood,14:00:00,59820,Wednesday,9,22,2021,2021-09-22 14:00:00,12127.0,14
15,5913640,Wood,15:00:00,71629,Wednesday,9,22,2021,2021-09-22 15:00:00,11809.0,15
16,6720231,Wood,16:00:00,80181,Wednesday,9,22,2021,2021-09-22 16:00:00,8552.0,16
17,7235152,Wood,17:00:00,83773,Wednesday,9,22,2021,2021-09-22 17:00:00,3592.0,17
18,7927197,Wood,18:00:01,88603,Wednesday,9,22,2021,2021-09-22 18:00:01,4830.0,18
19,8428997,Wood,19:00:00,92411,Wednesday,9,22,2021,2021-09-22 19:00:00,3808.0,19
20,8844508,Wood,20:00:06,93888,Wednesday,9,22,2021,2021-09-22 20:00:06,1477.0,20
21,9185734,Wood,21:00:08,96110,Wednesday,9,22,2021,2021-09-22 21:00:08,2222.0,21
22,9383328,Wood,22:00:04,96926,Wednesday,9,22,2021,2021-09-22 22:00:04,816.0,22
23,9513987,Wood,23:00:08,97436,Wednesday,9,22,2021,2021-09-22 23:00:08,510.0,23
0,21,SVDH,00:00:03,0,Wednesday,9,22,2021,2021-09-22 00:00:03,0.0,0
1,30449,SVDH,01:00:01,216,Wednesday,9,22,2021,2021-09-22 01:00:01,216.0,1
2,79837,SVDH,02:00:35,353,Wednesday,9,22,2021,2021-09-22 02:00:35,137.0,2
3,123430,SVDH,03:00:59,412,Wednesday,9,22,2021,2021-09-22 03:00:59,59.0,3
4,167582,SVDH,04:05:41,444,Wednesday,9,22,2021,2021-09-22 04:05:41,32.0,4
5,210468,SVDH,05:06:18,444,Wednesday,9,22,2021,2021-09-22 05:06:18,0.0,5
6,268869,SVDH,06:00:23,592,Wednesday,9,22,2021,2021-09-22 06:00:23,148.0,6
7,354672,SVDH,07:00:02,838,Wednesday,9,22,2021,2021-09-22 07:00:02,246.0,7
8,602653,SVDH,08:00:00,3018,Wednesday,9,22,2021,2021-09-22 08:00:00,2180.0,8
9,1038581,SVDH,09:00:01,6816,Wednesday,9,22,2021,2021-09-22 09:00:01,3798.0,9
10,1624139,SVDH,10:00:00,12160,Wednesday,9,22,2021,2021-09-22 10:00:00,5344.0,10
11,2286275,SVDH,11:00:00,18394,Wednesday,9,22,2021,2021-09-22 11:00:00,6234.0,11
12,3128705,SVDH,12:00:00,25842,Wednesday,9,22,2021,2021-09-22 12:00:00,7448.0,12
13,4109228,SVDH,13:00:00,37602,Wednesday,9,22,2021,2021-09-22 13:00:00,11760.0,13
14,5036092,SVDH,14:00:00,47270,Wednesday,9,22,2021,2021-09-22 14:00:00,9668.0,14
15,5913755,SVDH,15:00:01,53670,Wednesday,9,22,2021,2021-09-22 15:00:01,6400.0,15
16,6720279,SVDH,16:00:00,57104,Wednesday,9,22,2021,2021-09-22 16:00:00,3434.0,16
17,7235118,SVDH,17:00:00,59727,Wednesday,9,22,2021,2021-09-22 17:00:00,2623.0,17
18,7927070,SVDH,18:00:00,69341,Wednesday,9,22,2021,2021-09-22 18:00:00,9614.0,18
19,8428921,SVDH,19:00:00,81604,Wednesday,9,22,2021,2021-09-22 19:00:00,12263.0,19
20,8844006,SVDH,20:00:00,94992,Wednesday,9,22,2021,2021-09-22 20:00:00,13388.0,20
21,9185281,SVDH,21:00:01,99102,Wednesday,9,22,2021,2021-09-22 21:00:01,4110.0,21
22,9383184,SVDH,22:00:01,99979,Wednesday,9,22,2021,2021-09-22 22:00:01,877.0,22
23,9514104,SVDH,23:00:11,100699,Wednesday,9,22,2021,2021-09-22 23:00:11,720.0,23
0,208,Pros,00:00:29,1,Wednesday,9,22,2021,2021-09-22 00:00:29,0.0,0
1,31902,Pros,01:01:43,152,Wednesday,9,22,2021,2021-09-22 01:01:43,151.0,1
2,80017,Pros,02:00:53,292,Wednesday,9,22,2021,2021-09-22 02:00:53,140.0,2
3,124600,Pros,03:02:45,395,Wednesday,9,22,2021,2021-09-22 03:02:45,103.0,3
4,171597,Pros,04:11:01,408,Wednesday,9,22,2021,2021-09-22 04:11:01,13.0,4
5,210799,Pros,05:06:37,420,Wednesday,9,22,2021,2021-09-22 05:06:37,12.0,5
6,284293,Pros,06:13:01,460,Wednesday,9,22,2021,2021-09-22 06:13:01,40.0,6
7,355014,Pros,07:00:10,539,Wednesday,9,22,2021,2021-09-22 07:00:10,79.0,7
8,602623,Pros,08:00:00,965,Wednesday,9,22,2021,2021-09-22 08:00:00,426.0,8
9,1038379,Pros,09:00:00,3110,Wednesday,9,22,2021,2021-09-22 09:00:00,2145.0,9
10,1624192,Pros,10:00:00,7016,Wednesday,9,22,2021,2021-09-22 10:00:00,3906.0,10
11,2286308,Pros,11:00:00,12381,Wednesday,9,22,2021,2021-09-22 11:00:00,5365.0,11
12,3128710,Pros,12:00:00,20424,Wednesday,9,22,2021,2021-09-22 12:00:00,8043.0,12
13,4109238,Pros,13:00:00,31708,Wednesday,9,22,2021,2021-09-22 13:00:00,11284.0,13
14,5035927,Pros,14:00:00,40344,Wednesday,9,22,2021,2021-09-22 14:00:00,8636.0,14
15,5913723,Pros,15:00:01,47042,Wednesday,9,22,2021,2021-09-22 15:00:01,6698.0,15
16,6720324,Pros,16:00:00,54562,Wednesday,9,22,2021,2021-09-22 16:00:00,7520.0,16
17,7235104,Pros,17:00:00,58328,Wednesday,9,22,2021,2021-09-22 17:00:00,3766.0,17
18,7927167,Pros,18:00:01,61469,Wednesday,9,22,2021,2021-09-22 18:00:01,3141.0,18
19,8429047,Pros,19:00:01,62705,Wednesday,9,22,2021,2021-09-22 19:00:01,1236.0,19
20,8845043,Pros,20:00:10,63075,Wednesday,9,22,2021,2021-09-22 20:00:10,370.0,20
21,9185778,Pros,21:00:09,63253,Wednesday,9,22,2021,2021-09-22 21:00:09,178.0,21
22,9388059,Pros,22:01:48,63281,Wednesday,9,22,2021,2021-09-22 22:01:48,28.0,22
23,9527881,Pros,23:08:08,63308,Wednesday,9,22,2021,2021-09-22 23:08:08,27.0,23
