,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
15,2961528,SVDH,15:00:01,36921,Thursday,9,23,2021,2021-09-23 15:00:01,5736.0,15
16,3355392,SVDH,16:00:00,39336,Thursday,9,23,2021,2021-09-23 16:00:00,2415.0,16
17,3719507,SVDH,17:00:00,41550,Thursday,9,23,2021,2021-09-23 17:00:00,2214.0,17
18,4099202,SVDH,18:00:00,49054,Thursday,9,23,2021,2021-09-23 18:00:00,7504.0,18
19,4486721,SVDH,19:00:00,61072,Thursday,9,23,2021,2021-09-23 19:00:00,12018.0,19
20,4871452,SVDH,20:00:00,74149,Thursday,9,23,2021,2021-09-23 20:00:00,13077.0,20
21,5145477,SVDH,21:00:00,78376,Thursday,9,23,2021,2021-09-23 21:00:00,4227.0,21
22,5316137,SVDH,22:00:01,79215,Thursday,9,23,2021,2021-09-23 22:00:01,839.0,22
23,5438675,SVDH,23:00:21,79678,Thursday,9,23,2021,2021-09-23 23:00:21,463.0,23
0,440,Pros,00:00:19,0,Thursday,9,23,2021,2021-09-23 00:00:19,0.0,0
1,41876,Pros,01:00:30,153,Thursday,9,23,2021,2021-09-23 01:00:30,153.0,1
2,97940,Pros,02:00:20,261,Thursday,9,23,2021,2021-09-23 02:00:20,108.0,2
3,150507,Pros,03:05:01,321,Thursday,9,23,2021,2021-09-23 03:05:01,60.0,3
4,201730,Pros,04:10:41,336,Thursday,9,23,2021,2021-09-23 04:10:41,15.0,4
5,238097,Pros,05:03:03,353,Thursday,9,23,2021,2021-09-23 05:03:03,17.0,5
6,288546,Pros,06:05:52,372,Thursday,9,23,2021,2021-09-23 06:05:52,19.0,6
7,350075,Pros,07:00:20,484,Thursday,9,23,2021,2021-09-23 07:00:20,112.0,7
8,484197,Pros,08:00:05,629,Thursday,9,23,2021,2021-09-23 08:00:05,145.0,8
9,667199,Pros,09:00:07,1123,Thursday,9,23,2021,2021-09-23 09:00:07,494.0,9
10,890993,Pros,10:00:05,1746,Thursday,9,23,2021,2021-09-23 10:00:05,623.0,10
11,1166552,Pros,11:00:00,2877,Thursday,9,23,2021,2021-09-23 11:00:00,1131.0,11
12,1522467,Pros,12:00:02,4691,Thursday,9,23,2021,2021-09-23 12:00:02,1814.0,12
13,1967118,Pros,13:00:00,7064,Thursday,9,23,2021,2021-09-23 13:00:00,2373.0,13
14,2497209,Pros,14:00:00,9932,Thursday,9,23,2021,2021-09-23 14:00:00,2868.0,14
15,2961458,Pros,15:00:00,13046,Thursday,9,23,2021,2021-09-23 15:00:00,3114.0,15
16,3355920,Pros,16:00:04,15733,Thursday,9,23,2021,2021-09-23 16:00:04,2687.0,16
17,3720889,Pros,17:00:15,18126,Thursday,9,23,2021,2021-09-23 17:00:15,2393.0,17
18,4099530,Pros,18:00:03,19025,Thursday,9,23,2021,2021-09-23 18:00:03,899.0,18
19,4486886,Pros,19:00:01,19564,Thursday,9,23,2021,2021-09-23 19:00:01,539.0,19
20,4885959,Pros,20:02:34,19768,Thursday,9,23,2021,2021-09-23 20:02:34,204.0,20
21,5147223,Pros,21:00:24,19838,Thursday,9,23,2021,2021-09-23 21:00:24,70.0,21
22,5318977,Pros,22:01:11,19887,Thursday,9,23,2021,2021-09-23 22:01:11,49.0,22
23,5439308,Pros,23:00:34,19903,Thursday,9,23,2021,2021-09-23 23:00:34,16.0,23
