,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
8,518120,Stu,08:00:00,10535,Wednesday,9,8,2021,2021-09-08 08:00:00,4881.0,8
9,979942,Stu,09:00:00,19778,Wednesday,9,8,2021,2021-09-08 09:00:00,9243.0,9
10,1629295,Stu,10:00:00,32688,Wednesday,9,8,2021,2021-09-08 10:00:00,12910.0,10
11,2372796,Stu,11:00:00,48560,Wednesday,9,8,2021,2021-09-08 11:00:00,15872.0,11
12,3327390,Stu,12:00:00,68480,Wednesday,9,8,2021,2021-09-08 12:00:00,19920.0,12
13,4492234,Stu,13:00:00,94012,Wednesday,9,8,2021,2021-09-08 13:00:00,25532.0,13
14,5564898,Stu,14:00:00,117972,Wednesday,9,8,2021,2021-09-08 14:00:00,23960.0,14
15,6594351,Stu,15:00:00,140951,Wednesday,9,8,2021,2021-09-08 15:00:00,22979.0,15
16,7518713,Stu,16:00:00,161402,Wednesday,9,8,2021,2021-09-08 16:00:00,20451.0,16
17,8081535,Stu,17:00:00,174246,Wednesday,9,8,2021,2021-09-08 17:00:00,12844.0,17
18,8907428,Stu,18:00:00,193501,Wednesday,9,8,2021,2021-09-08 18:00:00,19255.0,18
19,9510879,Stu,19:00:00,206659,Wednesday,9,8,2021,2021-09-08 19:00:00,13158.0,19
20,10060167,Stu,20:00:00,218240,Wednesday,9,8,2021,2021-09-08 20:00:00,11581.0,20
21,10423149,Stu,21:00:00,226673,Wednesday,9,8,2021,2021-09-08 21:00:00,8433.0,21
22,10640291,Stu,22:00:00,231489,Wednesday,9,8,2021,2021-09-08 22:00:00,4816.0,22
23,10786094,Stu,23:00:00,235118,Wednesday,9,8,2021,2021-09-08 23:00:00,3629.0,23
0,0,Atki,00:00:00,0,Wednesday,9,8,2021,2021-09-08 00:00:00,0.0,0
1,47848,Atki,01:00:02,122,Wednesday,9,8,2021,2021-09-08 01:00:02,122.0,1
2,77291,Atki,02:00:00,193,Wednesday,9,8,2021,2021-09-08 02:00:00,71.0,2
3,99779,Atki,03:00:00,221,Wednesday,9,8,2021,2021-09-08 03:00:00,28.0,3
4,120242,Atki,04:00:00,234,Wednesday,9,8,2021,2021-09-08 04:00:00,13.0,4
5,140795,Atki,05:00:00,239,Wednesday,9,8,2021,2021-09-08 05:00:00,5.0,5
6,187128,Atki,06:00:00,324,Wednesday,9,8,2021,2021-09-08 06:00:00,85.0,6
7,275467,Atki,07:00:00,414,Wednesday,9,8,2021,2021-09-08 07:00:00,90.0,7
8,518106,Atki,08:00:00,1277,Wednesday,9,8,2021,2021-09-08 08:00:00,863.0,8
9,979956,Atki,09:00:00,4168,Wednesday,9,8,2021,2021-09-08 09:00:00,2891.0,9
10,1629262,Atki,10:00:00,9184,Wednesday,9,8,2021,2021-09-08 10:00:00,5016.0,10
11,2372954,Atki,11:00:00,15371,Wednesday,9,8,2021,2021-09-08 11:00:00,6187.0,11
12,3327527,Atki,12:00:00,24124,Wednesday,9,8,2021,2021-09-08 12:00:00,8753.0,12
13,4492442,Atki,13:00:00,35517,Wednesday,9,8,2021,2021-09-08 13:00:00,11393.0,13
14,5564967,Atki,14:00:00,44759,Wednesday,9,8,2021,2021-09-08 14:00:00,9242.0,14
15,6594339,Atki,15:00:00,53951,Wednesday,9,8,2021,2021-09-08 15:00:00,9192.0,15
16,7518641,Atki,16:00:00,62756,Wednesday,9,8,2021,2021-09-08 16:00:00,8805.0,16
17,8081547,Atki,17:00:00,66451,Wednesday,9,8,2021,2021-09-08 17:00:00,3695.0,17
18,8907463,Atki,18:00:00,72286,Wednesday,9,8,2021,2021-09-08 18:00:00,5835.0,18
19,9510876,Atki,19:00:00,75292,Wednesday,9,8,2021,2021-09-08 19:00:00,3006.0,19
20,10060087,Atki,20:00:00,77324,Wednesday,9,8,2021,2021-09-08 20:00:00,2032.0,20
21,10423138,Atki,21:00:00,78793,Wednesday,9,8,2021,2021-09-08 21:00:00,1469.0,21
22,10786085,Atki,22:00:00,80198,Wednesday,9,8,2021,2021-09-08 22:00:00,1405.0,22
23,10786112,Atki,23:00:00,80198,Wednesday,9,8,2021,2021-09-08 23:00:00,0.0,23
0,127,Wood,00:00:07,0,Wednesday,9,8,2021,2021-09-08 00:00:07,0.0,0
1,47891,Wood,01:00:07,403,Wednesday,9,8,2021,2021-09-08 01:00:07,403.0,1
2,77286,Wood,02:00:00,751,Wednesday,9,8,2021,2021-09-08 02:00:00,348.0,2
3,99783,Wood,03:00:00,1064,Wednesday,9,8,2021,2021-09-08 03:00:00,313.0,3
4,120268,Wood,04:00:03,1421,Wednesday,9,8,2021,2021-09-08 04:00:03,357.0,4
5,140831,Wood,05:00:05,1748,Wednesday,9,8,2021,2021-09-08 05:00:05,327.0,5
6,187126,Wood,06:00:00,2235,Wednesday,9,8,2021,2021-09-08 06:00:00,487.0,6
7,275539,Wood,07:00:01,2979,Wednesday,9,8,2021,2021-09-08 07:00:01,744.0,7
8,518144,Wood,08:00:00,5308,Wednesday,9,8,2021,2021-09-08 08:00:00,2329.0,8
9,979868,Wood,09:00:00,11330,Wednesday,9,8,2021,2021-09-08 09:00:00,6022.0,9
10,1629093,Wood,10:00:00,19266,Wednesday,9,8,2021,2021-09-08 10:00:00,7936.0,10
11,2372924,Wood,11:00:00,27461,Wednesday,9,8,2021,2021-09-08 11:00:00,8195.0,11
12,3327670,Wood,12:00:00,40935,Wednesday,9,8,2021,2021-09-08 12:00:00,13474.0,12
13,4492337,Wood,13:00:00,57072,Wednesday,9,8,2021,2021-09-08 13:00:00,16137.0,13
14,5565026,Wood,14:00:00,70512,Wednesday,9,8,2021,2021-09-08 14:00:00,13440.0,14
15,6594404,Wood,15:00:00,84662,Wednesday,9,8,2021,2021-09-08 15:00:00,14150.0,15
16,7518969,Wood,16:00:01,95730,Wednesday,9,8,2021,2021-09-08 16:00:01,11068.0,16
17,8081488,Wood,17:00:00,101433,Wednesday,9,8,2021,2021-09-08 17:00:00,5703.0,17
18,8907448,Wood,18:00:00,107852,Wednesday,9,8,2021,2021-09-08 18:00:00,6419.0,18
19,9510872,Wood,19:00:00,112951,Wednesday,9,8,2021,2021-09-08 19:00:00,5099.0,19
20,10060080,Wood,20:00:00,115931,Wednesday,9,8,2021,2021-09-08 20:00:00,2980.0,20
21,10423132,Wood,21:00:00,117865,Wednesday,9,8,2021,2021-09-08 21:00:00,1934.0,21
22,10640327,Wood,22:00:01,119530,Wednesday,9,8,2021,2021-09-08 22:00:01,1665.0,22
23,10786182,Wood,23:00:05,120235,Wednesday,9,8,2021,2021-09-08 23:00:05,705.0,23
0,181,SVDH,00:00:09,1,Wednesday,9,8,2021,2021-09-08 00:00:09,0.0,0
1,48544,SVDH,01:01:17,236,Wednesday,9,8,2021,2021-09-08 01:01:17,235.0,1
2,77341,SVDH,02:00:07,416,Wednesday,9,8,2021,2021-09-08 02:00:07,180.0,2
3,100219,SVDH,03:01:00,583,Wednesday,9,8,2021,2021-09-08 03:01:00,167.0,3
4,121104,SVDH,04:02:54,602,Wednesday,9,8,2021,2021-09-08 04:02:54,19.0,4
5,142056,SVDH,05:03:10,605,Wednesday,9,8,2021,2021-09-08 05:03:10,3.0,5
6,187456,SVDH,06:00:12,714,Wednesday,9,8,2021,2021-09-08 06:00:12,109.0,6
7,275502,SVDH,07:00:00,1065,Wednesday,9,8,2021,2021-09-08 07:00:00,351.0,7
8,518171,SVDH,08:00:00,3178,Wednesday,9,8,2021,2021-09-08 08:00:00,2113.0,8
9,980190,SVDH,09:00:01,6615,Wednesday,9,8,2021,2021-09-08 09:00:01,3437.0,9
10,1629576,SVDH,10:00:01,12314,Wednesday,9,8,2021,2021-09-08 10:00:01,5699.0,10
11,2372847,SVDH,11:00:00,19301,Wednesday,9,8,2021,2021-09-08 11:00:00,6987.0,11
12,3327616,SVDH,12:00:00,26458,Wednesday,9,8,2021,2021-09-08 12:00:00,7157.0,12
13,4492358,SVDH,13:00:00,39024,Wednesday,9,8,2021,2021-09-08 13:00:00,12566.0,13
14,5565078,SVDH,14:00:00,50259,Wednesday,9,8,2021,2021-09-08 14:00:00,11235.0,14
15,6594268,SVDH,15:00:00,57201,Wednesday,9,8,2021,2021-09-08 15:00:00,6942.0,15
16,7518905,SVDH,16:00:01,60635,Wednesday,9,8,2021,2021-09-08 16:00:01,3434.0,16
17,8081522,SVDH,17:00:00,63021,Wednesday,9,8,2021,2021-09-08 17:00:00,2386.0,17
18,8907456,SVDH,18:00:00,76069,Wednesday,9,8,2021,2021-09-08 18:00:00,13048.0,18
19,9510864,SVDH,19:00:00,92265,Wednesday,9,8,2021,2021-09-08 19:00:00,16196.0,19
20,10060216,SVDH,20:00:00,110641,Wednesday,9,8,2021,2021-09-08 20:00:00,18376.0,20
21,10425257,SVDH,21:00:27,114470,Wednesday,9,8,2021,2021-09-08 21:00:27,3829.0,21
22,10640284,SVDH,22:00:00,115249,Wednesday,9,8,2021,2021-09-08 22:00:00,779.0,22
23,10786108,SVDH,23:00:00,116231,Wednesday,9,8,2021,2021-09-08 23:00:00,982.0,23
0,4832,Pros,00:05:06,1,Wednesday,9,8,2021,2021-09-08 00:05:06,0.0,0
1,53239,Pros,01:10:27,9,Wednesday,9,8,2021,2021-09-08 01:10:27,8.0,1
2,77321,Pros,02:00:04,94,Wednesday,9,8,2021,2021-09-08 02:00:04,85.0,2
3,100464,Pros,03:01:35,250,Wednesday,9,8,2021,2021-09-08 03:01:35,156.0,3
4,120255,Pros,04:00:02,341,Wednesday,9,8,2021,2021-09-08 04:00:02,91.0,4
5,140809,Pros,05:00:02,413,Wednesday,9,8,2021,2021-09-08 05:00:02,72.0,5
6,187302,Pros,06:00:08,469,Wednesday,9,8,2021,2021-09-08 06:00:08,56.0,6
7,275861,Pros,07:00:12,540,Wednesday,9,8,2021,2021-09-08 07:00:12,71.0,7
8,518130,Pros,08:00:00,1089,Wednesday,9,8,2021,2021-09-08 08:00:00,549.0,8
9,979881,Pros,09:00:00,3592,Wednesday,9,8,2021,2021-09-08 09:00:00,2503.0,9
10,1629434,Pros,10:00:00,8328,Wednesday,9,8,2021,2021-09-08 10:00:00,4736.0,10
11,2372806,Pros,11:00:00,13562,Wednesday,9,8,2021,2021-09-08 11:00:00,5234.0,11
12,3327736,Pros,12:00:00,22371,Wednesday,9,8,2021,2021-09-08 12:00:00,8809.0,12
13,4492367,Pros,13:00:00,35122,Wednesday,9,8,2021,2021-09-08 13:00:00,12751.0,13
14,5565069,Pros,14:00:00,46092,Wednesday,9,8,2021,2021-09-08 14:00:00,10970.0,14
15,6594300,Pros,15:00:00,54539,Wednesday,9,8,2021,2021-09-08 15:00:00,8447.0,15
16,7518599,Pros,16:00:00,62944,Wednesday,9,8,2021,2021-09-08 16:00:00,8405.0,16
17,8081461,Pros,17:00:00,67447,Wednesday,9,8,2021,2021-09-08 17:00:00,4503.0,17
18,8907534,Pros,18:00:01,71152,Wednesday,9,8,2021,2021-09-08 18:00:01,3705.0,18
19,9511083,Pros,19:00:01,72681,Wednesday,9,8,2021,2021-09-08 19:00:01,1529.0,19
20,10063614,Pros,20:00:28,73012,Wednesday,9,8,2021,2021-09-08 20:00:28,331.0,20
21,10427812,Pros,21:00:57,73181,Wednesday,9,8,2021,2021-09-08 21:00:57,169.0,21
22,10644955,Pros,22:01:41,73280,Wednesday,9,8,2021,2021-09-08 22:01:41,99.0,22
23,10789400,Pros,23:01:50,73305,Wednesday,9,8,2021,2021-09-08 23:01:50,25.0,23
