,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
10,519476,Atki,10:00:00,827,Saturday,9,18,2021,2021-09-18 10:00:00,145.0,10
11,643103,Atki,11:00:00,1022,Saturday,9,18,2021,2021-09-18 11:00:00,195.0,11
12,989932,Atki,12:00:00,1752,Saturday,9,18,2021,2021-09-18 12:00:00,730.0,12
13,989890,Atki,13:00:00,1752,Saturday,9,18,2021,2021-09-18 13:00:00,0.0,13
14,1178765,Atki,14:00:00,2284,Saturday,9,18,2021,2021-09-18 14:00:00,532.0,14
15,1360484,Atki,15:00:00,2787,Saturday,9,18,2021,2021-09-18 15:00:00,503.0,15
16,1528630,Atki,16:00:00,3282,Saturday,9,18,2021,2021-09-18 16:00:00,495.0,16
17,1700788,Atki,17:00:00,3782,Saturday,9,18,2021,2021-09-18 17:00:00,500.0,17
18,1887429,Atki,18:00:00,4380,Saturday,9,18,2021,2021-09-18 18:00:00,598.0,18
19,2096333,Atki,19:00:00,4956,Saturday,9,18,2021,2021-09-18 19:00:00,576.0,19
20,2323070,Atki,20:00:00,5568,Saturday,9,18,2021,2021-09-18 20:00:00,612.0,20
21,2467448,Atki,21:00:00,6017,Saturday,9,18,2021,2021-09-18 21:00:00,449.0,21
22,2563409,Atki,22:00:00,6466,Saturday,9,18,2021,2021-09-18 22:00:00,449.0,22
23,2644880,Atki,23:00:00,6725,Saturday,9,18,2021,2021-09-18 23:00:00,259.0,23
0,37,Wood,00:00:04,1,Saturday,9,18,2021,2021-09-18 00:00:04,0.0,0
1,40787,Wood,01:00:05,423,Saturday,9,18,2021,2021-09-18 01:00:05,422.0,1
2,100605,Wood,02:00:52,609,Saturday,9,18,2021,2021-09-18 02:00:52,186.0,2
3,154887,Wood,03:00:21,763,Saturday,9,18,2021,2021-09-18 03:00:21,154.0,3
4,199430,Wood,04:00:01,940,Saturday,9,18,2021,2021-09-18 04:00:01,177.0,4
5,241590,Wood,05:00:16,1163,Saturday,9,18,2021,2021-09-18 05:00:16,223.0,5
6,283931,Wood,06:00:08,1327,Saturday,9,18,2021,2021-09-18 06:00:08,164.0,6
7,321911,Wood,07:00:05,1463,Saturday,9,18,2021,2021-09-18 07:00:05,136.0,7
8,370194,Wood,08:00:01,2333,Saturday,9,18,2021,2021-09-18 08:00:01,870.0,8
9,431883,Wood,09:00:00,2604,Saturday,9,18,2021,2021-09-18 09:00:00,271.0,9
10,519528,Wood,10:00:03,3063,Saturday,9,18,2021,2021-09-18 10:00:03,459.0,10
11,643122,Wood,11:00:01,3429,Saturday,9,18,2021,2021-09-18 11:00:01,366.0,11
12,806721,Wood,12:00:00,4026,Saturday,9,18,2021,2021-09-18 12:00:00,597.0,12
13,990061,Wood,13:00:02,4844,Saturday,9,18,2021,2021-09-18 13:00:02,818.0,13
14,1178751,Wood,14:00:00,5212,Saturday,9,18,2021,2021-09-18 14:00:00,368.0,14
15,1360902,Wood,15:00:09,5650,Saturday,9,18,2021,2021-09-18 15:00:09,438.0,15
16,1528647,Wood,16:00:00,6246,Saturday,9,18,2021,2021-09-18 16:00:00,596.0,16
17,1700849,Wood,17:00:01,6803,Saturday,9,18,2021,2021-09-18 17:00:01,557.0,17
18,1887505,Wood,18:00:01,7372,Saturday,9,18,2021,2021-09-18 18:00:01,569.0,18
19,2096648,Wood,19:00:03,7992,Saturday,9,18,2021,2021-09-18 19:00:03,620.0,19
20,2323340,Wood,20:00:05,8572,Saturday,9,18,2021,2021-09-18 20:00:05,580.0,20
21,2467566,Wood,21:00:03,8821,Saturday,9,18,2021,2021-09-18 21:00:03,249.0,21
22,2563540,Wood,22:00:06,9065,Saturday,9,18,2021,2021-09-18 22:00:06,244.0,22
23,2645987,Wood,23:01:00,9294,Saturday,9,18,2021,2021-09-18 23:01:00,229.0,23
0,186,SVDH,00:00:21,1,Saturday,9,18,2021,2021-09-18 00:00:21,0.0,0
1,43059,SVDH,01:01:34,174,Saturday,9,18,2021,2021-09-18 01:01:34,173.0,1
2,101112,SVDH,02:01:17,371,Saturday,9,18,2021,2021-09-18 02:01:17,197.0,2
3,154637,SVDH,03:00:03,611,Saturday,9,18,2021,2021-09-18 03:00:03,240.0,3
4,199750,SVDH,04:00:19,746,Saturday,9,18,2021,2021-09-18 04:00:19,135.0,4
5,250573,SVDH,05:13:51,807,Saturday,9,18,2021,2021-09-18 05:13:51,61.0,5
6,286587,SVDH,06:03:38,833,Saturday,9,18,2021,2021-09-18 06:03:38,26.0,6
7,322911,SVDH,07:01:29,855,Saturday,9,18,2021,2021-09-18 07:01:29,22.0,7
8,370845,SVDH,08:00:39,1011,Saturday,9,18,2021,2021-09-18 08:00:39,156.0,8
9,431956,SVDH,09:00:04,1542,Saturday,9,18,2021,2021-09-18 09:00:04,531.0,9
10,519633,SVDH,10:00:06,2123,Saturday,9,18,2021,2021-09-18 10:00:06,581.0,10
11,643086,SVDH,11:00:00,5156,Saturday,9,18,2021,2021-09-18 11:00:00,3033.0,11
12,806684,SVDH,12:00:00,10128,Saturday,9,18,2021,2021-09-18 12:00:00,4972.0,12
13,989905,SVDH,13:00:00,15720,Saturday,9,18,2021,2021-09-18 13:00:00,5592.0,13
14,1178740,SVDH,14:00:00,21148,Saturday,9,18,2021,2021-09-18 14:00:00,5428.0,14
15,1360505,SVDH,15:00:00,26297,Saturday,9,18,2021,2021-09-18 15:00:00,5149.0,15
16,1528615,SVDH,16:00:00,30219,Saturday,9,18,2021,2021-09-18 16:00:00,3922.0,16
17,1700787,SVDH,17:00:00,33970,Saturday,9,18,2021,2021-09-18 17:00:00,3751.0,17
18,1887422,SVDH,18:00:00,38596,Saturday,9,18,2021,2021-09-18 18:00:00,4626.0,18
19,2096344,SVDH,19:00:00,45670,Saturday,9,18,2021,2021-09-18 19:00:00,7074.0,19
20,2323050,SVDH,20:00:00,53656,Saturday,9,18,2021,2021-09-18 20:00:00,7986.0,20
21,2467763,SVDH,21:00:07,56559,Saturday,9,18,2021,2021-09-18 21:00:07,2903.0,21
22,2563404,SVDH,22:00:00,57290,Saturday,9,18,2021,2021-09-18 22:00:00,731.0,22
23,2644894,SVDH,23:00:00,57617,Saturday,9,18,2021,2021-09-18 23:00:00,327.0,23
0,5846,Pros,00:07:39,0,Saturday,9,18,2021,2021-09-18 00:07:39,0.0,0
1,49842,Pros,01:08:05,20,Saturday,9,18,2021,2021-09-18 01:08:05,20.0,1
2,103710,Pros,02:03:27,47,Saturday,9,18,2021,2021-09-18 02:03:27,27.0,2
3,158020,Pros,03:04:06,70,Saturday,9,18,2021,2021-09-18 03:04:06,23.0,3
4,205970,Pros,04:09:25,82,Saturday,9,18,2021,2021-09-18 04:09:25,12.0,4
5,243927,Pros,05:03:51,112,Saturday,9,18,2021,2021-09-18 05:03:51,30.0,5
6,290829,Pros,06:10:32,168,Saturday,9,18,2021,2021-09-18 06:10:32,56.0,6
7,329803,Pros,07:10:52,170,Saturday,9,18,2021,2021-09-18 07:10:52,2.0,7
8,379141,Pros,08:11:13,170,Saturday,9,18,2021,2021-09-18 08:11:13,0.0,8
9,437221,Pros,09:03:51,173,Saturday,9,18,2021,2021-09-18 09:03:51,3.0,9
10,520594,Pros,10:00:42,201,Saturday,9,18,2021,2021-09-18 10:00:42,28.0,10
11,650701,Pros,11:02:45,244,Saturday,9,18,2021,2021-09-18 11:02:45,43.0,11
12,807160,Pros,12:00:10,277,Saturday,9,18,2021,2021-09-18 12:00:10,33.0,12
13,993874,Pros,13:01:10,325,Saturday,9,18,2021,2021-09-18 13:01:10,48.0,13
14,1182963,Pros,14:01:27,404,Saturday,9,18,2021,2021-09-18 14:01:27,79.0,14
15,1362214,Pros,15:00:34,510,Saturday,9,18,2021,2021-09-18 15:00:34,106.0,15
16,1536710,Pros,16:02:58,591,Saturday,9,18,2021,2021-09-18 16:02:58,81.0,16
17,1710551,Pros,17:03:43,676,Saturday,9,18,2021,2021-09-18 17:03:43,85.0,17
18,1889083,Pros,18:00:26,715,Saturday,9,18,2021,2021-09-18 18:00:26,39.0,18
19,2100209,Pros,19:00:56,752,Saturday,9,18,2021,2021-09-18 19:00:56,37.0,19
20,2323140,Pros,20:00:01,818,Saturday,9,18,2021,2021-09-18 20:00:01,66.0,20
21,2472241,Pros,21:01:43,851,Saturday,9,18,2021,2021-09-18 21:01:43,33.0,21
22,2566590,Pros,22:02:02,883,Saturday,9,18,2021,2021-09-18 22:02:02,32.0,22
23,2647805,Pros,23:02:22,890,Saturday,9,18,2021,2021-09-18 23:02:22,7.0,23
