,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
5,161949,Stu,05:00:14,1155,Monday,9,13,2021,2021-09-13 05:00:14,73.0,5
6,202837,Stu,06:00:00,1490,Monday,9,13,2021,2021-09-13 06:00:00,335.0,6
7,269586,Stu,07:00:00,2777,Monday,9,13,2021,2021-09-13 07:00:00,1287.0,7
8,439477,Stu,08:00:00,7948,Monday,9,13,2021,2021-09-13 08:00:00,5171.0,8
9,734214,Stu,09:00:00,17240,Monday,9,13,2021,2021-09-13 09:00:00,9292.0,9
10,1232346,Stu,10:00:00,30789,Monday,9,13,2021,2021-09-13 10:00:00,13549.0,10
11,1901800,Stu,11:00:00,46417,Monday,9,13,2021,2021-09-13 11:00:00,15628.0,11
12,2762215,Stu,12:00:00,63945,Monday,9,13,2021,2021-09-13 12:00:00,17528.0,12
13,3765525,Stu,13:00:00,85773,Monday,9,13,2021,2021-09-13 13:00:00,21828.0,13
14,4718035,Stu,14:00:00,106871,Monday,9,13,2021,2021-09-13 14:00:00,21098.0,14
15,5645703,Stu,15:00:00,127892,Monday,9,13,2021,2021-09-13 15:00:00,21021.0,15
16,6448845,Stu,16:00:00,146546,Monday,9,13,2021,2021-09-13 16:00:00,18654.0,16
17,6971368,Stu,17:00:00,159251,Monday,9,13,2021,2021-09-13 17:00:00,12705.0,17
18,7770425,Stu,18:00:00,179149,Monday,9,13,2021,2021-09-13 18:00:00,19898.0,18
19,8391201,Stu,19:00:00,190979,Monday,9,13,2021,2021-09-13 19:00:00,11830.0,19
20,8939608,Stu,20:00:00,203170,Monday,9,13,2021,2021-09-13 20:00:00,12191.0,20
21,9321767,Stu,21:00:00,212519,Monday,9,13,2021,2021-09-13 21:00:00,9349.0,21
22,9546390,Stu,22:00:00,217323,Monday,9,13,2021,2021-09-13 22:00:00,4804.0,22
23,9696103,Stu,23:00:00,220128,Monday,9,13,2021,2021-09-13 23:00:00,2805.0,23
0,0,Atki,00:00:00,1,Monday,9,13,2021,2021-09-13 00:00:00,0.0,0
1,56073,Atki,01:00:01,134,Monday,9,13,2021,2021-09-13 01:00:01,133.0,1
2,91894,Atki,02:00:02,134,Monday,9,13,2021,2021-09-13 02:00:02,0.0,2
3,126608,Atki,03:00:02,147,Monday,9,13,2021,2021-09-13 03:00:02,13.0,3
4,161842,Atki,04:00:03,160,Monday,9,13,2021,2021-09-13 04:00:03,13.0,4
5,202824,Atki,05:00:00,177,Monday,9,13,2021,2021-09-13 05:00:00,17.0,5
6,269647,Atki,06:00:01,292,Monday,9,13,2021,2021-09-13 06:00:01,115.0,6
7,269597,Atki,07:00:00,292,Monday,9,13,2021,2021-09-13 07:00:00,0.0,7
8,439459,Atki,08:00:00,1549,Monday,9,13,2021,2021-09-13 08:00:00,1257.0,8
9,734259,Atki,09:00:00,4724,Monday,9,13,2021,2021-09-13 09:00:00,3175.0,9
10,1232256,Atki,10:00:00,10314,Monday,9,13,2021,2021-09-13 10:00:00,5590.0,10
11,1901813,Atki,11:00:00,17499,Monday,9,13,2021,2021-09-13 11:00:00,7185.0,11
12,2762492,Atki,12:00:00,26708,Monday,9,13,2021,2021-09-13 12:00:00,9209.0,12
13,3765651,Atki,13:00:00,37605,Monday,9,13,2021,2021-09-13 13:00:00,10897.0,13
14,4717972,Atki,14:00:00,46615,Monday,9,13,2021,2021-09-13 14:00:00,9010.0,14
15,5645649,Atki,15:00:00,55779,Monday,9,13,2021,2021-09-13 15:00:00,9164.0,15
16,6448824,Atki,16:00:00,64474,Monday,9,13,2021,2021-09-13 16:00:00,8695.0,16
17,7770378,Atki,17:00:00,74912,Monday,9,13,2021,2021-09-13 17:00:00,10438.0,17
18,8391073,Atki,18:00:00,78697,Monday,9,13,2021,2021-09-13 18:00:00,3785.0,18
19,8391219,Atki,19:00:00,78699,Monday,9,13,2021,2021-09-13 19:00:00,2.0,19
20,8939721,Atki,20:00:00,81518,Monday,9,13,2021,2021-09-13 20:00:00,2819.0,20
21,9321816,Atki,21:00:00,83445,Monday,9,13,2021,2021-09-13 21:00:00,1927.0,21
22,9546384,Atki,22:00:00,84420,Monday,9,13,2021,2021-09-13 22:00:00,975.0,22
23,9696112,Atki,23:00:00,85016,Monday,9,13,2021,2021-09-13 23:00:00,596.0,23
0,50,Wood,00:00:10,1,Monday,9,13,2021,2021-09-13 00:00:10,0.0,0
1,16807,Wood,01:00:02,482,Monday,9,13,2021,2021-09-13 01:00:02,481.0,1
2,56063,Wood,02:00:00,908,Monday,9,13,2021,2021-09-13 02:00:00,426.0,2
3,91952,Wood,03:00:09,1279,Monday,9,13,2021,2021-09-13 03:00:09,371.0,3
4,126633,Wood,04:00:04,1665,Monday,9,13,2021,2021-09-13 04:00:04,386.0,4
5,161833,Wood,05:00:02,2028,Monday,9,13,2021,2021-09-13 05:00:02,363.0,5
6,202916,Wood,06:00:07,2596,Monday,9,13,2021,2021-09-13 06:00:07,568.0,6
7,269602,Wood,07:00:00,3332,Monday,9,13,2021,2021-09-13 07:00:00,736.0,7
8,439447,Wood,08:00:00,5701,Monday,9,13,2021,2021-09-13 08:00:00,2369.0,8
9,734267,Wood,09:00:00,11456,Monday,9,13,2021,2021-09-13 09:00:00,5755.0,9
10,1232461,Wood,10:00:00,18914,Monday,9,13,2021,2021-09-13 10:00:00,7458.0,10
11,1901915,Wood,11:00:00,26789,Monday,9,13,2021,2021-09-13 11:00:00,7875.0,11
12,2762193,Wood,12:00:00,39907,Monday,9,13,2021,2021-09-13 12:00:00,13118.0,12
13,3765653,Wood,13:00:00,52142,Monday,9,13,2021,2021-09-13 13:00:00,12235.0,13
14,4717963,Wood,14:00:00,64762,Monday,9,13,2021,2021-09-13 14:00:00,12620.0,14
15,5645786,Wood,15:00:01,78209,Monday,9,13,2021,2021-09-13 15:00:01,13447.0,15
16,6449047,Wood,16:00:01,87418,Monday,9,13,2021,2021-09-13 16:00:01,9209.0,16
17,6971316,Wood,17:00:00,92357,Monday,9,13,2021,2021-09-13 17:00:00,4939.0,17
18,7770429,Wood,18:00:00,98684,Monday,9,13,2021,2021-09-13 18:00:00,6327.0,18
19,8391059,Wood,19:00:00,103073,Monday,9,13,2021,2021-09-13 19:00:00,4389.0,19
20,8939678,Wood,20:00:00,105931,Monday,9,13,2021,2021-09-13 20:00:00,2858.0,20
21,9321823,Wood,21:00:00,107925,Monday,9,13,2021,2021-09-13 21:00:00,1994.0,21
22,9546499,Wood,22:00:01,108868,Monday,9,13,2021,2021-09-13 22:00:01,943.0,22
23,9696086,Wood,23:00:00,109556,Monday,9,13,2021,2021-09-13 23:00:00,688.0,23
0,27,SVDH,00:00:04,1,Monday,9,13,2021,2021-09-13 00:00:04,0.0,0
1,16866,SVDH,01:00:09,291,Monday,9,13,2021,2021-09-13 01:00:09,290.0,1
2,56104,SVDH,02:00:03,451,Monday,9,13,2021,2021-09-13 02:00:03,160.0,2
3,93292,SVDH,03:02:20,507,Monday,9,13,2021,2021-09-13 03:02:20,56.0,3
4,126872,SVDH,04:00:31,516,Monday,9,13,2021,2021-09-13 04:00:31,9.0,4
5,169494,SVDH,05:13:10,529,Monday,9,13,2021,2021-09-13 05:13:10,13.0,5
6,204330,SVDH,06:01:30,585,Monday,9,13,2021,2021-09-13 06:01:30,56.0,6
7,269651,SVDH,07:00:01,744,Monday,9,13,2021,2021-09-13 07:00:01,159.0,7
8,439488,SVDH,08:00:01,2868,Monday,9,13,2021,2021-09-13 08:00:01,2124.0,8
9,734213,SVDH,09:00:00,6620,Monday,9,13,2021,2021-09-13 09:00:00,3752.0,9
10,1232204,SVDH,10:00:00,12246,Monday,9,13,2021,2021-09-13 10:00:00,5626.0,10
11,1901770,SVDH,11:00:00,19729,Monday,9,13,2021,2021-09-13 11:00:00,7483.0,11
12,2762219,SVDH,12:00:00,27136,Monday,9,13,2021,2021-09-13 12:00:00,7407.0,12
13,3765588,SVDH,13:00:00,39466,Monday,9,13,2021,2021-09-13 13:00:00,12330.0,13
14,4718134,SVDH,14:00:00,50845,Monday,9,13,2021,2021-09-13 14:00:00,11379.0,14
15,5646017,SVDH,15:00:03,57182,Monday,9,13,2021,2021-09-13 15:00:03,6337.0,15
16,6448714,SVDH,16:00:00,60593,Monday,9,13,2021,2021-09-13 16:00:00,3411.0,16
17,6971479,SVDH,17:00:01,62725,Monday,9,13,2021,2021-09-13 17:00:01,2132.0,17
18,7770455,SVDH,18:00:00,74467,Monday,9,13,2021,2021-09-13 18:00:00,11742.0,18
19,8391085,SVDH,19:00:00,91343,Monday,9,13,2021,2021-09-13 19:00:00,16876.0,19
20,8939645,SVDH,20:00:00,108220,Monday,9,13,2021,2021-09-13 20:00:00,16877.0,20
21,9321794,SVDH,21:00:00,113232,Monday,9,13,2021,2021-09-13 21:00:00,5012.0,21
22,9546388,SVDH,22:00:00,114386,Monday,9,13,2021,2021-09-13 22:00:00,1154.0,22
23,9696366,SVDH,23:00:09,115135,Monday,9,13,2021,2021-09-13 23:00:09,749.0,23
0,2461,Pros,00:06:29,1,Monday,9,13,2021,2021-09-13 00:06:29,0.0,0
1,21258,Pros,01:06:51,28,Monday,9,13,2021,2021-09-13 01:06:51,27.0,1
2,62307,Pros,02:10:30,40,Monday,9,13,2021,2021-09-13 02:10:30,12.0,2
3,91908,Pros,03:00:03,146,Monday,9,13,2021,2021-09-13 03:00:03,106.0,3
4,127802,Pros,04:02:03,212,Monday,9,13,2021,2021-09-13 04:02:03,66.0,4
5,163547,Pros,05:03:02,323,Monday,9,13,2021,2021-09-13 05:03:02,111.0,5
6,202871,Pros,06:00:03,381,Monday,9,13,2021,2021-09-13 06:00:03,58.0,6
7,270181,Pros,07:00:17,497,Monday,9,13,2021,2021-09-13 07:00:17,116.0,7
8,439549,Pros,08:00:02,1046,Monday,9,13,2021,2021-09-13 08:00:02,549.0,8
9,734189,Pros,09:00:00,3262,Monday,9,13,2021,2021-09-13 09:00:00,2216.0,9
10,1232211,Pros,10:00:00,7349,Monday,9,13,2021,2021-09-13 10:00:00,4087.0,10
11,1902085,Pros,11:00:00,12855,Monday,9,13,2021,2021-09-13 11:00:00,5506.0,11
12,2762303,Pros,12:00:00,21179,Monday,9,13,2021,2021-09-13 12:00:00,8324.0,12
13,3765584,Pros,13:00:00,33113,Monday,9,13,2021,2021-09-13 13:00:00,11934.0,13
14,4717949,Pros,14:00:00,43380,Monday,9,13,2021,2021-09-13 14:00:00,10267.0,14
15,5645688,Pros,15:00:00,52698,Monday,9,13,2021,2021-09-13 15:00:00,9318.0,15
16,6448721,Pros,16:00:00,60308,Monday,9,13,2021,2021-09-13 16:00:00,7610.0,16
17,6971262,Pros,17:00:00,64555,Monday,9,13,2021,2021-09-13 17:00:00,4247.0,17
18,7770728,Pros,18:00:03,69224,Monday,9,13,2021,2021-09-13 18:00:03,4669.0,18
19,8391881,Pros,19:00:03,70898,Monday,9,13,2021,2021-09-13 19:00:03,1674.0,19
20,8940065,Pros,20:00:04,71614,Monday,9,13,2021,2021-09-13 20:00:04,716.0,20
21,9321761,Pros,21:00:00,71997,Monday,9,13,2021,2021-09-13 21:00:00,383.0,21
22,9551565,Pros,22:01:29,72148,Monday,9,13,2021,2021-09-13 22:01:29,151.0,22
23,9708065,Pros,23:05:39,72183,Monday,9,13,2021,2021-09-13 23:05:39,35.0,23
