,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
15,6719447,Stu,15:00:00,141833,Tuesday,9,7,2021,2021-09-07 15:00:00,26154.0,15
16,7714142,Stu,16:00:00,162534,Tuesday,9,7,2021,2021-09-07 16:00:00,20701.0,16
17,8332456,Stu,17:00:00,177295,Tuesday,9,7,2021,2021-09-07 17:00:00,14761.0,17
18,9214016,Stu,18:00:00,198075,Tuesday,9,7,2021,2021-09-07 18:00:00,20780.0,18
19,9829777,Stu,19:00:00,211031,Tuesday,9,7,2021,2021-09-07 19:00:00,12956.0,19
20,10407942,Stu,20:00:00,223245,Tuesday,9,7,2021,2021-09-07 20:00:00,12214.0,20
21,10847082,Stu,21:00:00,231806,Tuesday,9,7,2021,2021-09-07 21:00:00,8561.0,21
22,11121548,Stu,22:00:00,236655,Tuesday,9,7,2021,2021-09-07 22:00:00,4849.0,22
23,11304556,Stu,23:00:00,240016,Tuesday,9,7,2021,2021-09-07 23:00:00,3361.0,23
0,0,Atki,00:00:00,0,Tuesday,9,7,2021,2021-09-07 00:00:00,0.0,0
1,30141,Atki,01:00:00,73,Tuesday,9,7,2021,2021-09-07 01:00:00,73.0,1
2,49064,Atki,02:00:02,92,Tuesday,9,7,2021,2021-09-07 02:00:02,19.0,2
3,63930,Atki,03:00:03,132,Tuesday,9,7,2021,2021-09-07 03:00:03,40.0,3
4,76632,Atki,04:00:00,136,Tuesday,9,7,2021,2021-09-07 04:00:00,4.0,4
5,91309,Atki,05:00:01,141,Tuesday,9,7,2021,2021-09-07 05:00:01,5.0,5
6,113070,Atki,06:00:01,195,Tuesday,9,7,2021,2021-09-07 06:00:01,54.0,6
7,173381,Atki,07:00:00,344,Tuesday,9,7,2021,2021-09-07 07:00:00,149.0,7
8,373394,Atki,08:00:00,1137,Tuesday,9,7,2021,2021-09-07 08:00:00,793.0,8
9,872910,Atki,09:00:00,4272,Tuesday,9,7,2021,2021-09-07 09:00:00,3135.0,9
10,1753851,Atki,10:00:00,13078,Tuesday,9,7,2021,2021-09-07 10:00:00,8806.0,10
11,2303794,Atki,11:00:00,17280,Tuesday,9,7,2021,2021-09-07 11:00:00,4202.0,11
12,3482637,Atki,12:00:00,29519,Tuesday,9,7,2021,2021-09-07 12:00:00,12239.0,12
13,4721005,Atki,13:00:00,42325,Tuesday,9,7,2021,2021-09-07 13:00:00,12806.0,13
14,5517205,Atki,14:00:00,48722,Tuesday,9,7,2021,2021-09-07 14:00:00,6397.0,14
15,6719383,Atki,15:00:00,60617,Tuesday,9,7,2021,2021-09-07 15:00:00,11895.0,15
16,7714198,Atki,16:00:00,70622,Tuesday,9,7,2021,2021-09-07 16:00:00,10005.0,16
17,8332474,Atki,17:00:00,74706,Tuesday,9,7,2021,2021-09-07 17:00:00,4084.0,17
18,9214031,Atki,18:00:00,82235,Tuesday,9,7,2021,2021-09-07 18:00:00,7529.0,18
19,9829723,Atki,19:00:00,85800,Tuesday,9,7,2021,2021-09-07 19:00:00,3565.0,19
20,10408069,Atki,20:00:00,87987,Tuesday,9,7,2021,2021-09-07 20:00:00,2187.0,20
21,10847019,Atki,21:00:00,89311,Tuesday,9,7,2021,2021-09-07 21:00:00,1324.0,21
22,11121540,Atki,22:00:00,90132,Tuesday,9,7,2021,2021-09-07 22:00:00,821.0,22
23,11304545,Atki,23:00:00,90550,Tuesday,9,7,2021,2021-09-07 23:00:00,418.0,23
0,6,Wood,00:00:01,0,Tuesday,9,7,2021,2021-09-07 00:00:01,0.0,0
1,30148,Wood,01:00:01,339,Tuesday,9,7,2021,2021-09-07 01:00:01,339.0,1
2,49087,Wood,02:00:10,579,Tuesday,9,7,2021,2021-09-07 02:00:10,240.0,2
3,63941,Wood,03:00:05,819,Tuesday,9,7,2021,2021-09-07 03:00:05,240.0,3
4,76627,Wood,04:00:00,1076,Tuesday,9,7,2021,2021-09-07 04:00:00,257.0,4
5,91343,Wood,05:00:06,1366,Tuesday,9,7,2021,2021-09-07 05:00:06,290.0,5
6,113065,Wood,06:00:01,1637,Tuesday,9,7,2021,2021-09-07 06:00:01,271.0,6
7,173411,Wood,07:00:00,2124,Tuesday,9,7,2021,2021-09-07 07:00:00,487.0,7
8,373511,Wood,08:00:00,3739,Tuesday,9,7,2021,2021-09-07 08:00:00,1615.0,8
9,872911,Wood,09:00:00,9524,Tuesday,9,7,2021,2021-09-07 09:00:00,5785.0,9
10,1753676,Wood,10:00:00,21784,Tuesday,9,7,2021,2021-09-07 10:00:00,12260.0,10
11,2303684,Wood,11:00:00,29012,Tuesday,9,7,2021,2021-09-07 11:00:00,7228.0,11
12,3482741,Wood,12:00:00,44221,Tuesday,9,7,2021,2021-09-07 12:00:00,15209.0,12
13,4721028,Wood,13:00:00,59765,Tuesday,9,7,2021,2021-09-07 13:00:00,15544.0,13
14,5517272,Wood,14:00:00,68021,Tuesday,9,7,2021,2021-09-07 14:00:00,8256.0,14
15,6719445,Wood,15:00:00,85414,Tuesday,9,7,2021,2021-09-07 15:00:00,17393.0,15
16,7714157,Wood,16:00:00,99843,Tuesday,9,7,2021,2021-09-07 16:00:00,14429.0,16
17,8332543,Wood,17:00:00,107318,Tuesday,9,7,2021,2021-09-07 17:00:00,7475.0,17
18,9213902,Wood,18:00:00,115043,Tuesday,9,7,2021,2021-09-07 18:00:00,7725.0,18
19,9829678,Wood,19:00:00,119555,Tuesday,9,7,2021,2021-09-07 19:00:00,4512.0,19
20,10407981,Wood,20:00:00,123109,Tuesday,9,7,2021,2021-09-07 20:00:00,3554.0,20
21,10847132,Wood,21:00:01,126290,Tuesday,9,7,2021,2021-09-07 21:00:01,3181.0,21
22,11121607,Wood,22:00:01,127864,Tuesday,9,7,2021,2021-09-07 22:00:01,1574.0,22
23,11304538,Wood,23:00:00,128777,Tuesday,9,7,2021,2021-09-07 23:00:00,913.0,23
0,51,SVDH,00:00:04,0,Tuesday,9,7,2021,2021-09-07 00:00:04,0.0,0
1,30219,SVDH,01:00:08,189,Tuesday,9,7,2021,2021-09-07 01:00:08,189.0,1
2,49708,SVDH,02:02:01,379,Tuesday,9,7,2021,2021-09-07 02:02:01,190.0,2
3,63977,SVDH,03:00:11,401,Tuesday,9,7,2021,2021-09-07 03:00:11,22.0,3
4,76635,SVDH,04:00:01,405,Tuesday,9,7,2021,2021-09-07 04:00:01,4.0,4
5,92588,SVDH,05:04:38,415,Tuesday,9,7,2021,2021-09-07 05:04:38,10.0,5
6,113056,SVDH,06:00:00,463,Tuesday,9,7,2021,2021-09-07 06:00:00,48.0,6
7,173436,SVDH,07:00:02,913,Tuesday,9,7,2021,2021-09-07 07:00:02,450.0,7
8,373529,SVDH,08:00:01,3126,Tuesday,9,7,2021,2021-09-07 08:00:01,2213.0,8
9,872889,SVDH,09:00:00,6312,Tuesday,9,7,2021,2021-09-07 09:00:00,3186.0,9
10,1753628,SVDH,10:00:00,12803,Tuesday,9,7,2021,2021-09-07 10:00:00,6491.0,10
11,2303860,SVDH,11:00:00,17388,Tuesday,9,7,2021,2021-09-07 11:00:00,4585.0,11
12,3482660,SVDH,12:00:00,25827,Tuesday,9,7,2021,2021-09-07 12:00:00,8439.0,12
13,4720786,SVDH,13:00:00,36812,Tuesday,9,7,2021,2021-09-07 13:00:00,10985.0,13
14,5517432,SVDH,14:00:00,47204,Tuesday,9,7,2021,2021-09-07 14:00:00,10392.0,14
15,6719388,SVDH,15:00:00,54768,Tuesday,9,7,2021,2021-09-07 15:00:00,7564.0,15
16,7714310,SVDH,16:00:00,57742,Tuesday,9,7,2021,2021-09-07 16:00:00,2974.0,16
17,8332518,SVDH,17:00:00,60268,Tuesday,9,7,2021,2021-09-07 17:00:00,2526.0,17
18,9213997,SVDH,18:00:00,70862,Tuesday,9,7,2021,2021-09-07 18:00:00,10594.0,18
19,9829787,SVDH,19:00:00,86102,Tuesday,9,7,2021,2021-09-07 19:00:00,15240.0,19
20,10408068,SVDH,20:00:00,103392,Tuesday,9,7,2021,2021-09-07 20:00:00,17290.0,20
21,10847049,SVDH,21:00:00,108685,Tuesday,9,7,2021,2021-09-07 21:00:00,5293.0,21
22,11121691,SVDH,22:00:02,109992,Tuesday,9,7,2021,2021-09-07 22:00:02,1307.0,22
23,11304845,SVDH,23:00:05,110570,Tuesday,9,7,2021,2021-09-07 23:00:05,578.0,23
0,1608,Pros,00:03:24,1,Tuesday,9,7,2021,2021-09-07 00:03:24,0.0,0
1,30173,Pros,01:00:03,36,Tuesday,9,7,2021,2021-09-07 01:00:03,35.0,1
2,49199,Pros,02:00:29,96,Tuesday,9,7,2021,2021-09-07 02:00:29,60.0,2
3,63931,Pros,03:00:03,118,Tuesday,9,7,2021,2021-09-07 03:00:03,22.0,3
4,76711,Pros,04:00:18,165,Tuesday,9,7,2021,2021-09-07 04:00:18,47.0,4
5,91303,Pros,05:00:01,222,Tuesday,9,7,2021,2021-09-07 05:00:01,57.0,5
6,113478,Pros,06:00:29,254,Tuesday,9,7,2021,2021-09-07 06:00:29,32.0,6
7,174100,Pros,07:00:19,385,Tuesday,9,7,2021,2021-09-07 07:00:19,131.0,7
8,373537,Pros,08:00:01,839,Tuesday,9,7,2021,2021-09-07 08:00:01,454.0,8
9,872964,Pros,09:00:00,2517,Tuesday,9,7,2021,2021-09-07 09:00:00,1678.0,9
10,1753712,Pros,10:00:00,7401,Tuesday,9,7,2021,2021-09-07 10:00:00,4884.0,10
11,2303735,Pros,11:00:00,10927,Tuesday,9,7,2021,2021-09-07 11:00:00,3526.0,11
12,3482633,Pros,12:00:00,22672,Tuesday,9,7,2021,2021-09-07 12:00:00,11745.0,12
13,4720788,Pros,13:00:00,34678,Tuesday,9,7,2021,2021-09-07 13:00:00,12006.0,13
14,5517426,Pros,14:00:00,42425,Tuesday,9,7,2021,2021-09-07 14:00:00,7747.0,14
15,6719452,Pros,15:00:00,54107,Tuesday,9,7,2021,2021-09-07 15:00:00,11682.0,15
16,7714214,Pros,16:00:00,64436,Tuesday,9,7,2021,2021-09-07 16:00:00,10329.0,16
17,8332589,Pros,17:00:00,69199,Tuesday,9,7,2021,2021-09-07 17:00:00,4763.0,17
18,9214146,Pros,18:00:01,74040,Tuesday,9,7,2021,2021-09-07 18:00:01,4841.0,18
19,9829885,Pros,19:00:01,76102,Tuesday,9,7,2021,2021-09-07 19:00:01,2062.0,19
20,10407955,Pros,20:00:00,76601,Tuesday,9,7,2021,2021-09-07 20:00:00,499.0,20
21,10861481,Pros,21:02:47,76880,Tuesday,9,7,2021,2021-09-07 21:02:47,279.0,21
22,11124416,Pros,22:00:44,76979,Tuesday,9,7,2021,2021-09-07 22:00:44,99.0,22
23,11310042,Pros,23:01:41,77023,Tuesday,9,7,2021,2021-09-07 23:01:41,44.0,23
