,index,building,time,device_count,day_name,month,day,year,timestamp,traffic_diff,index_hour
17,1378689,Stu,17:00:00,25697,Sunday,9,12,2021,2021-09-12 17:00:00,3970.0,17
18,1552103,Stu,18:00:01,30375,Sunday,9,12,2021,2021-09-12 18:00:01,4678.0,18
19,1777672,Stu,19:00:00,35640,Sunday,9,12,2021,2021-09-12 19:00:00,5265.0,19
20,2006757,Stu,20:00:00,40736,Sunday,9,12,2021,2021-09-12 20:00:00,5096.0,20
21,2163128,Stu,21:00:00,44933,Sunday,9,12,2021,2021-09-12 21:00:00,4197.0,21
22,2265664,Stu,22:00:00,47849,Sunday,9,12,2021,2021-09-12 22:00:00,2916.0,22
23,2346231,Stu,23:00:00,50053,Sunday,9,12,2021,2021-09-12 23:00:00,2204.0,23
0,0,Atki,00:00:00,0,Sunday,9,12,2021,2021-09-12 00:00:00,0.0,0
1,42296,Atki,01:00:00,384,Sunday,9,12,2021,2021-09-12 01:00:00,384.0,1
2,103665,Atki,02:00:00,454,Sunday,9,12,2021,2021-09-12 02:00:00,70.0,2
3,156062,Atki,03:00:00,500,Sunday,9,12,2021,2021-09-12 03:00:00,46.0,3
4,199430,Atki,04:00:00,503,Sunday,9,12,2021,2021-09-12 04:00:00,3.0,4
5,240930,Atki,05:00:00,521,Sunday,9,12,2021,2021-09-12 05:00:00,18.0,5
6,280018,Atki,06:00:00,521,Sunday,9,12,2021,2021-09-12 06:00:00,0.0,6
7,350483,Atki,07:00:00,539,Sunday,9,12,2021,2021-09-12 07:00:00,18.0,7
8,350471,Atki,08:00:00,539,Sunday,9,12,2021,2021-09-12 08:00:00,0.0,8
9,458894,Atki,09:00:01,631,Sunday,9,12,2021,2021-09-12 09:00:01,92.0,9
10,458855,Atki,10:00:00,631,Sunday,9,12,2021,2021-09-12 10:00:00,0.0,10
11,540951,Atki,11:00:00,898,Sunday,9,12,2021,2021-09-12 11:00:00,267.0,11
12,816882,Atki,12:00:00,1655,Sunday,9,12,2021,2021-09-12 12:00:00,757.0,12
13,965278,Atki,13:00:00,2510,Sunday,9,12,2021,2021-09-12 13:00:00,855.0,13
14,965282,Atki,14:00:00,2510,Sunday,9,12,2021,2021-09-12 14:00:00,0.0,14
15,1109168,Atki,15:00:00,3940,Sunday,9,12,2021,2021-09-12 15:00:00,1430.0,15
16,1237984,Atki,16:00:00,4644,Sunday,9,12,2021,2021-09-12 16:00:00,704.0,16
17,1378678,Atki,17:00:00,5248,Sunday,9,12,2021,2021-09-12 17:00:00,604.0,17
18,1552075,Atki,18:00:00,6030,Sunday,9,12,2021,2021-09-12 18:00:00,782.0,18
19,1777660,Atki,19:00:00,6822,Sunday,9,12,2021,2021-09-12 19:00:00,792.0,19
20,2163107,Atki,20:00:00,8532,Sunday,9,12,2021,2021-09-12 20:00:00,1710.0,20
21,2265652,Atki,21:00:00,8890,Sunday,9,12,2021,2021-09-12 21:00:00,358.0,21
22,2346234,Atki,22:00:00,9403,Sunday,9,12,2021,2021-09-12 22:00:00,513.0,22
23,2346226,Atki,23:00:00,9403,Sunday,9,12,2021,2021-09-12 23:00:00,0.0,23
0,56,Wood,00:00:06,1,Sunday,9,12,2021,2021-09-12 00:00:06,0.0,0
1,42352,Wood,01:00:01,379,Sunday,9,12,2021,2021-09-12 01:00:01,378.0,1
2,103745,Wood,02:00:05,757,Sunday,9,12,2021,2021-09-12 02:00:05,378.0,2
3,156119,Wood,03:00:05,1131,Sunday,9,12,2021,2021-09-12 03:00:05,374.0,3
4,199432,Wood,04:00:01,1493,Sunday,9,12,2021,2021-09-12 04:00:01,362.0,4
5,240929,Wood,05:00:00,1853,Sunday,9,12,2021,2021-09-12 05:00:00,360.0,5
6,280070,Wood,06:00:07,2252,Sunday,9,12,2021,2021-09-12 06:00:07,399.0,6
7,320165,Wood,07:00:03,2702,Sunday,9,12,2021,2021-09-12 07:00:03,450.0,7
8,350555,Wood,08:00:08,3101,Sunday,9,12,2021,2021-09-12 08:00:08,399.0,8
9,412311,Wood,09:00:00,4097,Sunday,9,12,2021,2021-09-12 09:00:00,996.0,9
10,458864,Wood,10:00:01,4570,Sunday,9,12,2021,2021-09-12 10:00:01,473.0,10
11,540958,Wood,11:00:01,5177,Sunday,9,12,2021,2021-09-12 11:00:01,607.0,11
12,673541,Wood,12:00:00,5956,Sunday,9,12,2021,2021-09-12 12:00:00,779.0,12
13,817101,Wood,13:00:06,6735,Sunday,9,12,2021,2021-09-12 13:00:06,779.0,13
14,965697,Wood,14:00:09,7482,Sunday,9,12,2021,2021-09-12 14:00:09,747.0,14
15,1109406,Wood,15:00:06,8270,Sunday,9,12,2021,2021-09-12 15:00:06,788.0,15
16,1238057,Wood,16:00:02,9173,Sunday,9,12,2021,2021-09-12 16:00:02,903.0,16
17,1378704,Wood,17:00:01,10290,Sunday,9,12,2021,2021-09-12 17:00:01,1117.0,17
18,1552036,Wood,18:00:00,11422,Sunday,9,12,2021,2021-09-12 18:00:00,1132.0,18
19,1777727,Wood,19:00:00,13111,Sunday,9,12,2021,2021-09-12 19:00:00,1689.0,19
20,2007006,Wood,20:00:05,14675,Sunday,9,12,2021,2021-09-12 20:00:05,1564.0,20
21,2163125,Wood,21:00:00,15498,Sunday,9,12,2021,2021-09-12 21:00:00,823.0,21
22,2265670,Wood,22:00:01,16171,Sunday,9,12,2021,2021-09-12 22:00:01,673.0,22
23,2346370,Wood,23:00:06,16769,Sunday,9,12,2021,2021-09-12 23:00:06,598.0,23
0,125,SVDH,00:00:11,1,Sunday,9,12,2021,2021-09-12 00:00:11,0.0,0
1,42703,SVDH,01:00:14,328,Sunday,9,12,2021,2021-09-12 01:00:14,327.0,1
2,104039,SVDH,02:00:20,630,Sunday,9,12,2021,2021-09-12 02:00:20,302.0,2
3,158025,SVDH,03:02:31,817,Sunday,9,12,2021,2021-09-12 03:02:31,187.0,3
4,200115,SVDH,04:00:59,893,Sunday,9,12,2021,2021-09-12 04:00:59,76.0,4
5,247402,SVDH,05:10:02,941,Sunday,9,12,2021,2021-09-12 05:10:02,48.0,5
6,282705,SVDH,06:04:06,951,Sunday,9,12,2021,2021-09-12 06:04:06,10.0,6
7,320357,SVDH,07:00:25,1068,Sunday,9,12,2021,2021-09-12 07:00:25,117.0,7
8,350506,SVDH,08:00:02,1378,Sunday,9,12,2021,2021-09-12 08:00:02,310.0,8
9,412350,SVDH,09:00:02,1815,Sunday,9,12,2021,2021-09-12 09:00:02,437.0,9
10,458853,SVDH,10:00:00,2343,Sunday,9,12,2021,2021-09-12 10:00:00,528.0,10
11,540945,SVDH,11:00:00,5606,Sunday,9,12,2021,2021-09-12 11:00:00,3263.0,11
12,673549,SVDH,12:00:00,12837,Sunday,9,12,2021,2021-09-12 12:00:00,7231.0,12
13,816893,SVDH,13:00:00,19300,Sunday,9,12,2021,2021-09-12 13:00:00,6463.0,13
14,965247,SVDH,14:00:00,25688,Sunday,9,12,2021,2021-09-12 14:00:00,6388.0,14
15,1109178,SVDH,15:00:00,30829,Sunday,9,12,2021,2021-09-12 15:00:00,5141.0,15
16,1237989,SVDH,16:00:00,34734,Sunday,9,12,2021,2021-09-12 16:00:00,3905.0,16
17,1378685,SVDH,17:00:00,38695,Sunday,9,12,2021,2021-09-12 17:00:00,3961.0,17
18,1552046,SVDH,18:00:00,45694,Sunday,9,12,2021,2021-09-12 18:00:00,6999.0,18
19,1777715,SVDH,19:00:00,58380,Sunday,9,12,2021,2021-09-12 19:00:00,12686.0,19
20,2006759,SVDH,20:00:00,72334,Sunday,9,12,2021,2021-09-12 20:00:00,13954.0,20
21,2163133,SVDH,21:00:00,77251,Sunday,9,12,2021,2021-09-12 21:00:00,4917.0,21
22,2266355,SVDH,22:00:27,78137,Sunday,9,12,2021,2021-09-12 22:00:27,886.0,22
23,2346442,SVDH,23:00:09,78734,Sunday,9,12,2021,2021-09-12 23:00:09,597.0,23
0,1822,Pros,00:02:06,0,Sunday,9,12,2021,2021-09-12 00:02:06,0.0,0
1,43132,Pros,01:00:33,31,Sunday,9,12,2021,2021-09-12 01:00:33,31.0,1
2,104683,Pros,02:00:52,57,Sunday,9,12,2021,2021-09-12 02:00:52,26.0,2
3,156835,Pros,03:00:59,58,Sunday,9,12,2021,2021-09-12 03:00:59,1.0,3
4,201231,Pros,04:02:41,68,Sunday,9,12,2021,2021-09-12 04:02:41,10.0,4
5,241308,Pros,05:00:37,71,Sunday,9,12,2021,2021-09-12 05:00:37,3.0,5
6,282431,Pros,06:03:52,71,Sunday,9,12,2021,2021-09-12 06:03:52,0.0,6
7,322710,Pros,07:04:27,80,Sunday,9,12,2021,2021-09-12 07:04:27,9.0,7
8,351452,Pros,08:01:29,85,Sunday,9,12,2021,2021-09-12 08:01:29,5.0,8
9,412772,Pros,09:00:42,452,Sunday,9,12,2021,2021-09-12 09:00:42,367.0,9
10,458919,Pros,10:00:04,487,Sunday,9,12,2021,2021-09-12 10:00:04,35.0,10
11,544523,Pros,11:01:43,563,Sunday,9,12,2021,2021-09-12 11:01:43,76.0,11
12,673781,Pros,12:00:06,620,Sunday,9,12,2021,2021-09-12 12:00:06,57.0,12
13,816984,Pros,13:00:03,791,Sunday,9,12,2021,2021-09-12 13:00:03,171.0,13
14,965380,Pros,14:00:03,906,Sunday,9,12,2021,2021-09-12 14:00:03,115.0,14
15,1115897,Pros,15:03:15,1009,Sunday,9,12,2021,2021-09-12 15:03:15,103.0,15
16,1238278,Pros,16:00:08,1065,Sunday,9,12,2021,2021-09-12 16:00:08,56.0,16
17,1379047,Pros,17:00:09,1149,Sunday,9,12,2021,2021-09-12 17:00:09,84.0,17
18,1571563,Pros,18:05:19,1225,Sunday,9,12,2021,2021-09-12 18:05:19,76.0,18
19,1777737,Pros,19:00:01,1260,Sunday,9,12,2021,2021-09-12 19:00:01,35.0,19
20,2006830,Pros,20:00:02,1389,Sunday,9,12,2021,2021-09-12 20:00:02,129.0,20
21,2165361,Pros,21:01:15,1472,Sunday,9,12,2021,2021-09-12 21:01:15,83.0,21
22,2266830,Pros,22:00:48,1527,Sunday,9,12,2021,2021-09-12 22:00:48,55.0,22
23,2357699,Pros,23:09:00,1571,Sunday,9,12,2021,2021-09-12 23:09:00,44.0,23
